TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20200919,22.16,1.0,21.192,1.86,1.0,23.051,2.52,1.0,21.0,19.472,1.257,22.405,2.646,22.16,1.0,21.192,1.86,1.0,23.051,2.52,1.0,317.912,112.892,1.0,129.92,112.892,1.0,-9999,-9999,349.425,349.425,0.0,420.677,1.0,400.157,420.677,1.0,12.192,1.0,9.298,12.192,1.0,101.2,101.194,1.0,0.0,0.0,1.0,2.144,2.237,1.0,0.268452625,1.0,72.02505556249999,1.0,217.10041666666666,1.0,-9999,0.0,404.326,1.0,18.517,-9999,1.0,-9999,21.383,1.0,-2.01312,1.0,42.0607,1.0,61.0827,54.7969,69.8774,3.29058,11.6532,12.5812,1.0,18.271,16.3908,20.9017,1.94745,3.86961,15.0,1,23,25,20,24,-3.25902,0.979167,0.812136,1.10848,-3.2643,0.979167,0.863246,1.14645,-2.67205,0.986458,0.0933774,-3.54169,-3.42651,-3.25902,-2.67178,-2.19319,-1.91765,-1.89116,1.0,0.979167,0.979167,0.979167,1.0,1.0,1.0,0.796819,3.3675,1.0,1.12525,1.75409,-6.76292,7.74359,0.96,1.08907,1.12071,0.796819,3.3675,1.0,1.27402,1.85304,-6.77268,7.84028,0.96,1.09486,1.12634,-0.346467,0.231084,0.796819,1.74548,2.92229,2.92229,3.0587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.80829,-6.76292,-6.61393,-6.53412,-6.25975,-6.2341,-6.1993,0.96,0.96,0.96,0.96,1.0,1.0,1.0,1.242,1.28248,1.90357,0.173565,0.157431,0.374957,1.242,1.86225,2.56629,3.23524,3.66887,4.52872,4.54678,4.57562,0.0896957,3.69913,3.87052,4.04279,4.54162,4.77175,5.15651,5.47288,8.28289,13.3605,10.9463,0.496372,6.2759,7.02871,8.24097,11.6273,12.6073,14.3438,16.2238,7.39296,10.9323,9.05128,0.231593,6.50772,7.01915,7.68751,9.2897,10.1309,10.2268,11.1322,-9999,-9999
20200920,21.527,1.0,20.627,2.099,1.0,22.355,2.961,1.0,20.931,19.133,2.045,22.585,2.767,21.527,1.0,20.627,2.099,1.0,22.355,2.961,1.0,314.813,103.191,1.0,132.675,103.191,1.0,-9999,-9999,366.846,366.846,0.0,428.29,1.0,419.891,428.29,1.0,8.141,1.0,7.296,8.141,1.0,100.873,100.878,1.0,0.274,1.8,1.0,1.331,1.803,1.0,0.16859372916666668,1.0,68.89302770833332,1.0,198.44354166666668,1.0,-9999,0.0,423.706,1.0,18.296,-9999,1.0,-9999,21.292,1.0,-1.56229,1.0,40.3088,1.0,55.0668,51.9828,61.2416,3.18507,7.5665,17.4086,1.0,23.7823,22.4504,26.4491,2.21846,3.70244,15.0,1,23,25,23,25,-5.10033,0.958333,0.528896,1.57084,-5.11022,0.958333,0.589256,1.59218,-3.8599,0.927083,0.193152,-5.70192,-5.11022,-4.95655,-4.01258,-3.07549,-2.15197,-1.97554,0.916667,0.958333,0.9375,0.958333,1.0,0.8125,0.833333,-2.35594,2.96358,1.0,0.503763,2.4495,-7.26917,7.96067,0.92,0.861853,1.12039,-2.35594,2.96358,1.0,0.692821,2.49525,-7.28747,7.96451,0.92,0.884509,1.13791,-4.07841,-2.58222,-2.35594,-1.34253,0.686673,2.21206,2.37203,1.0,1.0,1.0,1.0,1.0,0.782609,0.782609,-7.28906,-7.26917,-6.86462,-6.32202,-5.86524,-5.83741,-5.70381,0.92,0.92,0.92,1.0,0.88,0.88,0.92,1.69072,1.7136,2.33919,0.167374,0.804878,1.03094,1.69072,2.21145,2.67057,3.76162,4.1064,6.80069,6.82382,6.19909,0.0718111,5.10524,5.82207,5.86506,6.22404,6.5068,6.60209,6.8256,8.16999,13.2276,11.379,0.564621,4.68385,6.64916,8.60197,12.0221,13.983,14.9795,15.4542,9.93783,10.4022,9.0487,0.217421,6.17088,7.48347,8.19065,9.17474,9.93783,10.3205,10.9369,-9999,-9999
20200921,22.288,1.0,20.301,0.824,1.0,24.117,3.006,1.0,21.235,19.533,1.55,22.8,2.943,22.288,1.0,20.301,0.824,1.0,24.117,3.006,1.0,311.708,137.392,1.0,100.983,137.392,1.0,-9999,-9999,373.597,373.597,0.0,442.055,1.0,427.539,442.055,1.0,6.594,1.0,6.243,6.594,1.0,100.85,100.849,1.0,2.005,9.3,1.0,1.424,1.385,1.0,0.19848822916666667,1.0,126.80683145833335,1.0,264.215,1.0,-9999,0.0,415.218,1.0,18.186,-9999,1.0,-9999,22.052,1.0,0.261458,1.0,55.6126,1.0,75.9737,71.7188,84.4929,3.14522,9.97797,20.5578,1.0,28.0845,26.5116,31.2337,2.31611,4.1973,15.0,1,23,25,23,24,-6.32304,0.958333,0.632519,1.59319,-6.34162,0.958333,0.688186,1.6161,-5.49177,0.961979,0.187137,-6.49248,-6.345,-6.31139,-5.97505,-5.75342,-3.42049,-3.2519,0.9375,0.958333,0.958333,0.979167,0.979167,0.958333,0.9375,-3.29447,3.26649,1.0,0.478447,2.23266,-8.66799,9.61663,0.92,1.08435,1.26514,-3.29447,3.26649,1.0,0.672318,2.28207,-8.70237,9.65816,0.92,1.12761,1.3024,-4.01582,-3.29447,-3.29447,-2.91822,-1.46342,1.06711,1.54515,1.0,1.0,1.0,1.0,0.956522,1.0,0.956522,-9.44929,-8.83905,-8.7739,-8.38788,-7.89233,-7.53559,-7.43511,0.92,0.96,0.92,0.96,0.92,0.92,0.92,2.19823,2.17971,2.88255,0.171654,1.56238,1.75987,2.15729,2.62715,3.036,4.43795,4.74943,8.52013,8.52134,8.37432,0.0844785,7.68834,7.75927,8.03184,8.47023,8.56761,8.60259,8.81578,9.46447,14.3647,12.8048,0.649759,5.22814,8.11683,9.46447,13.0489,17.06,17.4444,18.7474,12.7006,11.5734,10.8623,0.270483,7.62071,8.96853,9.64546,10.9494,12.5924,12.7006,13.3792,-9999,-9999
20200922,19.81,1.0,19.081,0.986,1.0,20.48,2.223,1.0,20.379,18.981,0.389,21.665,1.679,19.81,1.0,19.081,0.986,1.0,20.48,2.223,1.0,308.596,86.312,1.0,104.573,86.312,1.0,-9999,-9999,371.878,371.878,0.0,437.078,1.0,425.592,437.078,1.0,0.496,1.0,3.79,0.496,1.0,100.694,100.701,1.0,7.732,32.6,1.0,1.109,1.649,1.0,0.21308325000000003,1.0,73.709682,1.0,165.98520833333333,1.0,-9999,-9999,429.148,1.0,18.19,-9999,1.0,-9999,29.554,1.0,-1.64271,1.0,40.5533,1.0,58.8936,53.8014,61.6131,2.8152,6.43879,14.6044,1.0,21.2093,19.3755,22.1887,2.14308,2.99027,15.0,1,23,25,23,25,-5.96626,0.979167,0.465881,1.62791,-6.0527,0.979167,0.493122,1.63592,-5.2505,0.977604,0.209313,-6.88703,-6.0527,-6.0527,-5.87994,-4.7295,-2.93304,-2.91288,0.958333,0.979167,0.979167,0.979167,1.0,0.958333,0.958333,-4.88029,0.960927,1.0,0.479413,2.34128,-6.54892,9.73389,0.96,0.740585,1.13604,-4.98194,0.899765,1.0,0.511588,2.34808,-6.61533,9.70562,0.96,0.781606,1.1632,-5.95317,-5.16414,-4.98194,-4.88029,-3.56225,-0.580795,-0.580795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.26547,-6.61533,-6.61533,-6.38922,-5.47325,-4.89239,-4.85509,0.92,0.96,0.96,0.96,1.0,0.92,0.92,2.38501,2.41043,3.056,0.156806,2.07287,2.17232,2.30904,2.74504,3.05289,4.5688,4.80958,8.35358,8.46313,8.3065,0.112315,7.48168,7.51963,7.77728,8.35358,8.65106,8.73106,8.9599,11.1931,15.3438,13.0115,0.558972,5.60764,9.36991,10.1771,13.3678,16.0582,16.7531,17.8008,8.46071,8.113,7.48938,0.168448,5.06427,6.35154,6.76131,7.50974,8.34348,8.46071,8.91602,-9999,-9999
20200923,20.649,1.0,19.819,2.226,1.0,21.412,2.662,1.0,20.214,19.191,1.326,21.156,2.198,20.649,1.0,19.819,2.226,1.0,21.412,2.662,1.0,305.479,131.276,1.0,93.772,131.276,1.0,-9999,-9999,370.529,370.529,0.0,419.192,1.0,424.064,419.192,1.0,3.689,1.0,4.613,3.689,1.0,100.301,100.32,1.0,4.503,3.4,1.0,1.575,1.717,1.0,0.17753420833333333,1.0,121.09279083333335,1.0,252.454375,1.0,-9999,0.0,421.153,1.0,18.019,-9999,1.0,-9999,35.046,1.0,0.207292,1.0,52.2454,1.0,75.9852,69.3131,79.377,3.23506,8.13151,12.8419,1.0,18.6772,17.0372,19.5109,2.59022,3.17362,15.0,1,23,25,23,25,-5.33395,0.979167,0.556041,1.3877,-5.54207,0.979167,0.574055,1.39502,-4.75146,0.969271,0.180822,-6.88302,-5.55837,-5.49339,-4.96707,-4.1722,-3.01551,-2.99492,0.9375,0.979167,0.979167,1.0,1.0,0.895833,0.895833,-3.68328,2.91058,0.956522,0.489053,2.67548,-6.48027,9.28626,1.0,0.925186,1.00368,-3.98239,2.96472,0.956522,0.527188,2.68272,-6.59015,9.30493,1.0,0.94491,1.02189,-6.30023,-3.98239,-3.87476,-3.42946,-0.563467,1.27842,1.27884,0.956522,0.956522,0.956522,1.0,1.0,0.869565,0.956522,-7.70753,-6.88649,-6.71736,-6.59015,-6.12599,-6.10826,-6.03499,0.96,1.0,0.92,1.0,1.0,1.0,1.0,2.91715,2.89456,3.62453,0.166691,2.69515,2.80129,2.91371,3.14604,3.46416,5.27736,5.48436,8.24986,8.43663,8.37599,0.112802,7.14546,7.77067,8.17141,8.27246,8.415,8.65161,9.7458,12.7964,16.7353,14.3791,0.588558,6.50018,10.67,11.5713,14.3668,17.207,18.4446,18.8032,12.6491,12.424,11.4877,0.261485,7.78542,9.61387,10.5169,11.5897,12.6491,13.3019,13.5882,-9999,-9999
20200924,20.754,1.0,19.32,1.557,1.0,22.074,3.209,1.0,19.98,18.583,1.127,21.264,2.286,20.754,1.0,19.32,1.557,1.0,22.074,3.209,1.0,302.357,124.746,1.0,99.233,124.746,1.0,-9999,-9999,370.212,370.212,0.0,424.396,1.0,423.704,424.396,1.0,3.889,1.0,3.712,3.889,1.0,100.23,100.251,1.0,7.531,11.0,1.0,1.641,2.382,1.0,0.3145645833333333,1.0,100.885006875,1.0,239.89583333333334,1.0,-9999,0.0,431.39,1.0,17.991,-9999,1.0,-9999,33.416,1.0,0.708333,1.0,47.669,1.0,65.1218,61.0662,72.4241,3.20426,9.00857,18.2666,1.0,24.9544,23.4003,27.7526,2.51154,4.08862,15.0,1,23,25,23,23,-5.36638,1.0,0.831393,1.12531,-5.45802,1.0,0.856128,1.14371,-5.1044,0.983333,0.152355,-7.41952,-5.45802,-5.45802,-5.26199,-4.40445,-3.94129,-3.79298,0.916667,1.0,1.0,0.979167,0.979167,0.979167,0.979167,-2.4791,2.58162,1.0,1.2646,2.04318,-7.64811,13.7753,1.0,0.984011,1.01814,-2.63159,2.69286,1.0,1.31775,2.0765,-7.67739,13.7697,1.0,0.993017,1.02684,-5.1049,-2.63159,-2.4791,-2.23795,-1.08447,0.578018,0.872212,0.869565,1.0,1.0,1.0,1.0,0.956522,0.956522,-9.03111,-8.03927,-7.82218,-7.67739,-7.56221,-7.51651,-7.11895,0.96,1.0,1.0,1.0,1.0,1.0,0.96,3.35908,3.31205,4.09222,0.173833,3.06251,3.30723,3.35908,3.57569,3.7821,5.84233,6.00863,8.72245,8.77007,9.19661,0.155821,7.84204,8.61672,8.6987,8.85443,9.78266,9.88337,10.9883,13.2722,17.1712,14.8324,0.568883,7.04165,11.28,13.2722,14.5571,17.3954,18.7044,19.2186,12.0294,11.9414,10.9781,0.247261,7.49836,9.27314,10.1078,10.9312,12.174,12.6588,12.9094,-9999,-9999
20200925,18.441,1.0,16.67,1.956,1.0,20.07,2.725,1.0,17.05,15.854,2.093,18.15,1.37,18.441,1.0,16.67,1.956,1.0,20.07,2.725,1.0,299.231,118.358,1.0,87.411,118.358,1.0,-9999,-9999,353.965,353.965,0.0,379.736,1.0,405.301,379.736,1.0,4.516,1.0,2.762,4.516,1.0,98.919,98.871,1.0,17.816,1.5,1.0,2.781,3.767,1.0,0.6117848124999999,1.0,94.363456875,1.0,227.6110416666667,1.0,-9999,0.0,414.752,1.0,18.042,-9999,1.0,-9999,35.434,1.0,-2.41875,1.0,57.8353,1.0,79.0103,74.0898,86.0311,3.27114,9.43703,8.05044,1.0,10.9979,10.313,11.9752,2.35668,2.65935,14.0,1,23,25,22,23,-4.11997,1.0,0.513399,0.959352,-4.10531,1.0,0.541678,0.974778,-3.60141,0.996875,0.106085,-4.34417,-4.11997,-4.10531,-3.8929,-3.30946,-2.49913,-2.49668,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,-0.96674,10.9189,1.0,0.560397,1.65814,-6.73337,10.6357,1.0,0.805988,0.881907,-0.932335,10.9394,1.0,0.648595,1.68999,-6.7379,10.638,1.0,0.811245,0.886714,-1.17182,-0.96674,-0.956017,-0.932335,-0.0920064,2.1544,2.1544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.95951,-6.84278,-6.7379,-6.60594,-6.32311,-6.12684,-6.04719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.41484,3.44453,4.1423,0.164469,3.13277,3.35664,3.44623,3.60384,3.88345,5.83497,5.94535,7.53768,7.54984,7.74371,0.0886748,6.73264,7.38775,7.45666,7.57007,8.18292,8.33145,8.39177,12.1785,14.928,13.1469,0.392096,7.7454,10.7504,12.1785,12.9717,15.0309,15.7701,16.0685,10.7771,10.7276,10.1391,0.176055,7.70116,8.84542,9.41933,10.2768,11.0543,11.3682,11.5374,-9999,-9999
20200926,16.461,1.0,15.047,1.539,1.0,17.763,3.972,1.0,15.588,13.715,1.402,17.311,3.073,16.461,1.0,15.047,1.539,1.0,17.763,3.972,1.0,296.102,149.221,1.0,146.943,149.221,1.0,-9999,-9999,295.846,295.846,0.0,324.79,1.0,339.466,324.79,1.0,9.767,1.0,8.463,9.767,1.0,99.014,98.953,1.0,0.135,0.0,1.0,2.989,2.45,1.0,0.376835875,1.0,110.10548541666667,1.0,286.9635416666667,1.0,-9999,0.0,408.986,0.958333,17.744,-9999,1.0,-9999,33.339,1.0,-8.36854,1.0,75.9455,0.958333,103.751,97.2898,112.97,3.65823,12.1859,19.1131,1.0,26.1109,24.4848,28.4311,2.31453,3.73025,13.0,1,23,25,23,25,-2.85455,0.9375,0.481457,0.510265,-2.82668,0.9375,0.491057,0.519332,-2.66438,0.938542,0.0222433,-2.85455,-2.82201,-2.79038,-2.71751,-2.5365,-2.48396,-2.47149,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,5.4623,1.44003,1.0,0.527205,0.529892,-10.3068,10.0561,0.88,0.747168,0.787804,5.52976,1.42808,1.0,0.524522,0.527222,-10.3173,10.0616,0.88,0.769809,0.80931,5.4623,5.51872,5.51872,5.5694,5.6253,5.6253,5.84567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.3173,-10.3053,-10.2985,-10.1238,-9.88682,-9.80582,-9.76869,0.88,0.88,0.88,0.88,0.88,0.88,0.88,3.45281,3.55696,4.17994,0.155173,3.34382,3.46043,3.54809,3.64008,4.03708,5.79064,5.90866,6.31498,6.38364,6.84433,0.139456,6.10735,6.15615,6.29741,6.4611,6.59974,8.27463,8.34483,10.3253,11.072,10.9716,0.133924,9.27155,9.76502,10.359,11.1696,11.488,11.8446,12.2186,11.2984,11.3342,11.4304,0.0874725,10.4886,10.6978,10.9999,11.3196,12.0459,12.0834,12.1771,-9999,-9999
20200927,14.621,1.0,13.92,0.859,1.0,15.266,1.561,1.0,13.799,12.858,0.746,14.666,1.767,14.621,1.0,13.92,0.859,1.0,15.266,1.561,1.0,292.971,96.336,1.0,115.393,96.336,1.0,-9999,-9999,308.265,308.265,0.0,337.491,1.0,353.534,337.491,1.0,4.679,1.0,3.353,4.679,1.0,99.728,99.693,1.0,0.618,1.5,1.0,3.052,2.851,1.0,0.42146710416666666,1.0,52.57549791666668,1.0,185.26083333333335,1.0,-9999,0.0,406.482,1.0,17.238,-9999,1.0,-9999,31.896,1.0,-8.39917,1.0,56.3027,1.0,76.9165,69.3949,83.7512,3.21085,11.116,16.7558,1.0,22.8905,20.652,24.9245,2.34399,3.94019,13.0,1,23,25,22,25,-0.493547,1.0,0.659635,0.672341,-0.448778,1.0,0.665943,0.678531,-0.43055,1.0,0.0154804,-0.548117,-0.500992,-0.500992,-0.460966,-0.431215,-0.240803,-0.238843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.3894,1.33304,1.0,0.561402,0.60722,-5.87141,7.69553,1.0,1.08813,1.08856,5.47367,1.32656,1.0,0.557491,0.603606,-5.86611,7.70374,1.0,1.10221,1.10263,5.32696,5.41659,5.41659,5.47367,5.87938,5.87938,6.01049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.26191,-5.91581,-5.9102,-5.87024,-5.8644,-5.85456,-5.85094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.29965,3.53498,3.97821,0.124106,3.29965,3.38516,3.40527,3.575,3.9041,5.2125,5.43657,3.80642,3.98376,4.40876,0.115607,3.7932,3.87305,3.90113,4.03507,4.41642,5.45134,5.8212,9.06263,8.92874,9.3718,0.0514989,8.82258,8.95059,9.241,9.32037,9.53997,9.73148,9.8542,8.16719,7.92665,8.38007,0.0543561,7.84453,7.93286,8.16187,8.36831,8.57153,8.67686,8.98503,-9999,-9999
20200928,15.079,1.0,14.226,3.065,1.0,15.931,4.187,1.0,14.186,12.93,1.559,15.441,3.153,15.079,1.0,14.226,3.065,1.0,15.931,4.187,1.0,289.84,123.483,1.0,120.8,123.483,1.0,-9999,-9999,303.182,303.182,0.0,368.907,1.0,347.776,368.907,1.0,5.47,1.0,3.994,5.47,1.0,100.037,100.0,1.0,0.0,0.0,1.0,2.393,2.411,1.0,0.3818171041666667,1.0,90.00326666666666,1.0,237.46770833333335,1.0,-9999,0.0,408.804,1.0,16.807,-9999,1.0,-9999,30.951,1.0,-6.19333,1.0,55.9488,1.0,81.3714,71.6731,85.0037,3.49092,10.4803,15.6313,1.0,22.7341,20.0245,23.7489,2.49498,3.72119,13.0,1,24,24,24,24,-1.83346,0.979167,0.531551,0.550336,-1.72353,0.9375,0.513604,0.533023,-1.75058,0.945833,0.0188231,-1.9405,-1.86393,-1.84384,-1.7486,-1.67632,-1.57881,-1.57793,0.958333,0.979167,0.979167,0.9375,0.9375,0.916667,0.916667,6.17858,1.92814,1.0,0.577841,0.589599,-9.71219,11.9036,0.958333,0.836407,0.846752,6.3919,1.60252,0.958333,0.555372,0.567595,-9.71366,11.9209,0.916667,0.819388,0.829945,6.04014,6.18769,6.18769,6.33402,6.40741,6.42201,6.49944,0.958333,1.0,1.0,0.958333,0.958333,0.958333,0.958333,-9.78004,-9.78004,-9.78004,-9.71219,-9.58403,-9.51613,-9.46315,0.958333,0.958333,0.958333,0.958333,0.958333,0.833333,0.875,3.70535,3.92987,4.27671,0.102064,3.70535,3.77726,3.79494,3.9304,4.31622,5.25853,5.49985,5.57647,5.6534,6.0273,0.0900506,5.5068,5.60598,5.64002,5.69484,6.25042,6.83652,7.11305,8.74653,8.66882,9.28138,0.087048,8.5908,8.74653,8.97812,9.1574,9.48208,9.5151,10.2548,9.37081,9.1799,9.61513,0.0643653,9.08306,9.1799,9.37081,9.50282,9.7924,9.89825,10.3979,-9999,-9999
20200929,16.922,1.0,16.08,3.206,1.0,17.763,3.945,1.0,15.89,14.452,2.031,17.329,3.39,16.922,1.0,16.08,3.206,1.0,17.763,3.945,1.0,286.707,135.679,1.0,140.623,135.679,1.0,-9999,-9999,306.634,306.634,0.0,387.846,1.0,351.686,387.846,1.0,6.136,1.0,4.308,6.136,1.0,100.867,100.852,1.0,0.0,0.0,1.0,0.985,1.357,1.0,0.15272483333333334,1.0,98.85898333333334,1.0,260.921875,1.0,-9999,-9999,421.019,1.0,16.537,-9999,1.0,-9999,29.894,1.0,-4.49771,1.0,50.3627,1.0,71.5795,64.517,74.9154,3.76328,8.57784,20.7026,1.0,29.4242,26.521,30.7955,2.41694,3.9852,13.0,1,24,24,24,23,-2.50522,0.708333,0.709511,0.739666,-2.62867,0.708333,0.694711,0.725481,-2.32285,0.734896,0.0288435,-2.62867,-2.54786,-2.4993,-2.35749,-2.17409,-2.12977,-2.05955,0.708333,0.708333,0.708333,0.708333,0.708333,0.729167,0.708333,4.50219,2.38368,0.666667,0.881334,0.91956,-9.33048,9.20357,0.75,1.05181,1.07139,4.58419,2.40901,0.666667,0.868005,0.906794,-9.65042,9.23354,0.75,1.02523,1.04531,4.50219,4.58419,4.62278,4.72798,5.04789,5.10895,5.34321,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.791667,-9.65042,-9.57112,-9.49077,-9.31103,-9.24355,-9.16334,-9.15257,0.75,0.75,0.75,0.791667,0.791667,0.791667,0.791667,4.38507,4.54728,4.8447,0.085186,4.38507,4.44273,4.46446,4.53757,5.00193,5.61099,5.93915,6.88598,7.17596,7.16755,0.0679044,6.73582,6.82662,6.8511,7.0065,7.18357,7.74075,8.14207,8.6804,7.92474,9.34312,0.187652,7.90725,7.92474,8.53284,9.23676,9.84631,9.95737,11.7409,9.77506,9.25876,9.93876,0.0865553,9.25876,9.26797,9.55881,9.8655,10.2156,10.2445,11.0628,-9999,-9999
