TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20200408,-4.477,1.0,-5.083,0.628,1.0,-4.113,0.789,1.0,-9999,-9999,-9999,-9999,-9999,-4.477,1.0,-5.083,0.628,1.0,-4.113,0.789,1.0,243.507,136.315,1.0,-9999,136.315,1.0,243.344,1.0,-9999,243.344,1.0,230.979,1.0,-9999,230.979,1.0,0.913,1.0,-9999,0.913,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.19884655789473682,0.7916666666666666,261.0104166666667,1.0,117.84166666666668,1.0,284.63958333333335,1.0,409.107,1.0,-9999,-9999,0.435246,-9999,-9999,-9999,-9999,0.576967,-9999,-12.2722,-9999,-9999,-9999,-9999,2.62563,-9999,-9999,-9999,18,30,18,30,0.133707,1.0,0.0232706,0.0613062,0.0974897,1.0,0.0241602,0.0616494,0.117439,0.916667,0.00860007,0.0583808,0.0642872,0.0696464,0.0885616,0.15454,0.177723,0.204804,1.0,1.0,1.0,1.0,0.8125,0.8125,0.166667,0.160634,0.0775812,1.0,0.0364107,0.0585815,0.109774,0.0881283,1.0,0.0284618,0.0606734,0.10886,0.0594172,1.0,0.0380505,0.0596146,0.0849969,0.061884,1.0,0.029435,0.0611359,0.068238,0.0688508,0.071638,0.087606,0.157202,0.160634,0.244774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0490707,0.0575566,0.0653189,0.0851539,0.147692,0.164723,0.191748,1.0,1.0,1.0,1.0,0.866667,0.733333,0.266667,0.115578,0.111079,0.12197,0.00441656,0.0994183,0.103373,0.103405,0.114286,0.125711,0.137944,0.148796,-0.0483989,0.0135892,0.00453096,0.00585369,-0.0485776,-0.0401986,-0.0274079,0.017472,0.0316068,0.0487912,0.0520342,0.0593546,0.0547494,0.0954669,0.0109792,0.0244605,0.026952,0.0547398,0.0731622,0.112473,0.14874,0.244179,0.00620841,0.00588594,0.0265748,0.00625092,0.0,0.0039052,0.00560692,0.012372,0.0242573,0.0344368,0.126543,-9999,-9999
20200409,-2.737,1.0,-5.2,1.693,1.0,-1.26,2.524,1.0,-9999,-9999,-9999,-9999,-9999,-2.737,1.0,-5.2,1.693,1.0,-1.26,2.524,1.0,248.295,182.133,1.0,-9999,182.133,1.0,203.415,1.0,-9999,203.415,1.0,208.87,1.0,-9999,208.87,1.0,2.314,1.0,-9999,2.314,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.10246714324324324,0.7708333333333334,331.46458333333334,1.0,155.30833333333334,1.0,273.16875,1.0,409.298,1.0,-9999,-9999,1.34044,-9999,-9999,-9999,-9999,0.779616,-9999,-3.13739,-9999,-9999,-9999,-9999,3.04275,-9999,-9999,-9999,18,30,18,30,0.151781,0.916667,0.0215163,0.0261565,0.143001,0.916667,0.0231998,0.0275579,0.138564,0.890104,0.00228806,0.117971,0.120601,0.123947,0.139582,0.148231,0.150348,0.162109,1.0,0.958333,0.958333,0.916667,0.833333,0.8125,0.916667,0.16871,0.0823484,1.0,0.0340744,0.0375641,0.132795,0.101447,0.866667,0.0261261,0.0302527,0.153608,0.0662458,1.0,0.0366569,0.0399215,0.12832,0.100606,0.866667,0.0282093,0.032069,0.131982,0.13497,0.140507,0.146477,0.155927,0.166592,0.185564,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0981815,0.10629,0.107086,0.127182,0.132795,0.136795,0.141288,1.0,0.966667,0.966667,0.866667,0.866667,0.7,0.733333,0.136144,0.132594,0.142509,0.00308408,0.124769,0.127707,0.127726,0.139275,0.145039,0.152569,0.157529,-0.0120874,-0.0104074,0.00394508,0.00246765,-0.0120874,-0.0102346,-0.00854635,-0.00172666,0.0170542,0.0212079,0.028268,0.0947668,0.0916297,0.118269,0.0100699,0.0665395,0.0747856,0.0798018,0.0942936,0.122521,0.166739,0.278274,0.0216545,0.0205175,0.0363653,0.00619295,0.0,0.00722679,0.0196948,0.0247876,0.037093,0.0434136,0.138048,-9999,-9999
20200410,0.885,1.0,-0.141,1.119,1.0,1.448,0.6,1.0,-9999,-9999,-9999,-9999,-9999,0.885,1.0,-0.141,1.119,1.0,1.448,0.6,1.0,253.088,187.481,1.0,-9999,187.481,1.0,223.404,1.0,-9999,223.404,1.0,221.012,1.0,-9999,221.012,1.0,3.136,1.0,-9999,3.136,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.32709141666666663,0.875,341.7166666666667,1.0,150.88541666666666,1.0,300.1229166666667,1.0,407.489,1.0,-9999,-9999,10.367,-9999,-9999,-9999,-9999,0.999804,-9999,-43.8263,-9999,-9999,-9999,-9999,4.03955,-9999,-9999,-9999,17,31,17,31,0.163441,1.0,0.0216849,0.0236335,0.159975,1.0,0.022675,0.024545,0.147892,0.990104,0.00145456,0.130136,0.141177,0.142828,0.146533,0.151051,0.159971,0.163716,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.230259,0.126838,1.0,0.0338437,0.0357044,0.117599,0.0649599,1.0,0.0265039,0.0297412,0.23088,0.126703,1.0,0.0355411,0.0373173,0.112087,0.0580163,1.0,0.0276553,0.0307717,0.206855,0.208382,0.21539,0.221033,0.230259,0.231134,0.233941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0799011,0.0850998,0.0864708,0.0990082,0.107059,0.112087,0.119998,1.0,1.0,1.0,1.0,0.935484,1.0,1.0,0.175737,0.17308,0.178096,0.00205123,0.167055,0.169172,0.169748,0.175391,0.181297,0.186307,0.192417,0.0296782,0.0131046,0.0302037,0.00236418,0.00920024,0.0192823,0.0219019,0.0255564,0.0395541,0.0449537,0.049706,0.148353,0.146356,0.15764,0.00871391,0.106823,0.113359,0.121081,0.138387,0.164624,0.208815,0.286435,0.0257256,0.0246246,0.0380518,0.00512647,0.00343237,0.00820599,0.0214392,0.0294942,0.0422249,0.0452083,0.118501,-9999,-9999
20200411,0.662,1.0,-0.494,1.092,1.0,1.297,2.387,1.0,-9999,-9999,-9999,-9999,-9999,0.662,1.0,-0.494,1.092,1.0,1.297,2.387,1.0,257.884,154.887,1.0,-9999,154.887,1.0,239.185,1.0,-9999,239.185,1.0,246.095,1.0,-9999,246.095,1.0,2.642,1.0,-9999,2.642,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.19320550500000003,0.8333333333333334,295.9145833333334,1.0,117.58541666666667,1.0,300.50416666666666,1.0,407.26,1.0,-9999,-9999,5.66771,-9999,-9999,-9999,-9999,0.937068,-9999,-20.8726,-9999,-9999,-9999,-9999,3.46698,-9999,-9999,-9999,17,31,17,31,0.225375,0.916667,0.0214427,0.0381997,0.229132,0.916667,0.022804,0.0389801,0.187755,0.923438,0.00402638,0.160088,0.163024,0.166373,0.179389,0.219058,0.226252,0.228796,0.875,0.875,0.875,0.979167,0.958333,0.916667,0.916667,0.203594,0.0679153,1.0,0.0369787,0.0371955,0.224634,0.121662,0.870968,0.0247474,0.0527036,0.20313,0.0671759,1.0,0.0380719,0.0382825,0.230493,0.119606,0.870968,0.0268674,0.0537317,0.194313,0.196532,0.197127,0.199477,0.20271,0.204552,0.205038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.132148,0.135189,0.139251,0.157618,0.217465,0.228254,0.230222,0.806452,0.806452,0.967742,0.967742,0.935484,0.870968,0.870968,0.190318,0.195374,0.196736,0.00178245,0.182089,0.187384,0.188733,0.194047,0.203316,0.20489,0.21019,0.0290723,-0.0337574,0.00898041,0.00411687,-0.0353586,-0.0321152,-0.0209528,0.0188082,0.0245744,0.0290723,0.0341201,0.132875,0.132603,0.150431,0.00643356,0.107004,0.110581,0.121381,0.132875,0.17717,0.20032,0.226191,0.0167613,0.0165367,0.0297326,0.00307553,0.00615153,0.00670754,0.016576,0.0225092,0.0392662,0.0458984,0.069875,-9999,-9999
20200412,3.442,1.0,2.406,2.123,1.0,3.959,1.656,1.0,-9999,-9999,-9999,-9999,-9999,3.442,1.0,2.406,2.123,1.0,3.959,1.656,1.0,262.683,52.167,1.0,-9999,52.167,1.0,312.679,1.0,-9999,312.679,1.0,273.817,1.0,-9999,273.817,1.0,2.199,1.0,-9999,2.199,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.4035246282608696,0.9583333333333334,117.9375,1.0,23.320833333333336,1.0,320.01666666666665,1.0,405.827,1.0,-9999,-9999,8.86309,-9999,-9999,-9999,-9999,1.12828,-9999,-50.039,-9999,-9999,-9999,-9999,3.79981,-9999,-9999,-9999,16,32,16,32,0.182437,1.0,0.0207429,0.0209411,0.182699,1.0,0.0223364,0.0225206,0.180854,1.0,0.000814938,0.1716,0.17842,0.179437,0.180737,0.183474,0.184169,0.184611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.165574,0.0981826,1.0,0.0348406,0.0352873,0.18092,0.0734577,1.0,0.0244034,0.0245275,0.166818,0.0987714,1.0,0.0373949,0.0378114,0.180677,0.073583,1.0,0.0263217,0.0264368,0.145554,0.159413,0.160607,0.164415,0.168605,0.170607,0.171115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.169453,0.176574,0.178801,0.179079,0.18092,0.181503,0.181814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.235341,0.238681,0.236601,0.00211801,0.215854,0.220974,0.223686,0.237788,0.245676,0.246603,0.253741,0.0565131,0.0559817,0.0557473,0.00168019,0.0371019,0.0431297,0.045328,0.0568865,0.062254,0.0632389,0.0691596,0.172164,0.172655,0.184583,0.00444691,0.159282,0.160287,0.162696,0.171517,0.209815,0.223565,0.233892,0.00457523,0.00464808,0.0120603,0.00160104,0.00153084,0.00185354,0.00404898,0.00816478,0.017535,0.0254827,0.0320863,-9999,-9999
20200413,-0.525,1.0,-0.894,2.205,1.0,-0.341,0.532,1.0,-9999,-9999,-9999,-9999,-9999,-0.525,1.0,-0.894,2.205,1.0,-0.341,0.532,1.0,267.483,37.633,1.0,-9999,37.633,1.0,311.873,1.0,-9999,311.873,1.0,270.039,1.0,-9999,270.039,1.0,0.293,1.0,-9999,0.293,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2253701375,1.0,88.2195652173913,0.9583333333333334,62.46875,1.0,311.5833333333333,1.0,407.832,1.0,-9999,-9999,0.170838,-9999,-9999,-9999,-9999,1.00575,-9999,-11.5056,-9999,-9999,-9999,-9999,3.77297,-9999,-9999,-9999,16,32,16,32,0.252603,0.958333,0.0248094,0.0495862,0.276568,0.958333,0.0260206,0.0502031,0.25567,0.958854,0.00583272,0.207961,0.21037,0.214406,0.273987,0.279594,0.296237,0.300834,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.317979,0.217478,1.0,0.0477592,0.0998988,0.206141,0.0189619,0.9375,0.0267544,0.0352928,0.318018,0.216821,1.0,0.0486518,0.100329,0.240761,0.0725598,0.9375,0.0286864,0.036779,0.207164,0.214263,0.230092,0.320279,0.337627,0.389749,0.390518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19367,0.193938,0.197092,0.227227,0.235324,0.239972,0.243375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.210196,0.233048,0.228823,0.00248861,0.205055,0.207687,0.21127,0.235524,0.237024,0.241866,0.248464,-0.00771525,-0.0435195,-0.0268465,0.00375166,-0.0589771,-0.0481043,-0.0450746,-0.0384634,-0.00580249,-0.00348164,-0.0016602,0.103239,0.103854,0.134618,0.00793752,0.0865475,0.0887708,0.102364,0.106925,0.183197,0.193756,0.229216,0.00117796,0.00119822,0.00753087,0.00173034,0.000376446,0.000457065,0.00103809,0.0022211,0.00649246,0.0176575,0.0326887,-9999,-9999
20200414,-3.617,1.0,-4.506,0.653,1.0,-3.172,0.376,1.0,-9999,-9999,-9999,-9999,-9999,-3.617,1.0,-4.506,0.653,1.0,-3.172,0.376,1.0,272.281,89.958,0.729167,-9999,89.958,0.729167,296.856,1.0,-9999,296.856,1.0,248.36,0.729167,-9999,248.36,0.729167,0.503,1.0,-9999,0.503,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.1460629829787234,0.9791666666666666,63.76969696969697,0.6875,83.62708333333333,1.0,295.7166666666667,1.0,408.605,1.0,-9999,-9999,0.277728,-9999,-9999,-9999,-9999,0.552489,-9999,-5.53856,-9999,-9999,-9999,-9999,2.58941,-9999,-9999,-9999,16,32,16,32,0.285195,0.6875,0.0203613,0.0236712,0.258998,0.6875,0.021902,0.0250089,0.254347,0.735938,0.00282381,0.212157,0.243339,0.247163,0.25265,0.25991,0.267484,0.285195,0.6875,0.8125,0.708333,0.791667,0.6875,0.895833,0.6875,0.299319,0.0244711,1.0,0.0340238,0.0471572,0.262581,0.0714348,0.53125,0.024017,0.0249409,0.266812,0.0138469,1.0,0.0368279,0.0492187,0.240968,0.0717869,0.53125,0.0257527,0.0266164,0.206235,0.215963,0.22918,0.234453,0.254897,0.281268,0.299319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.202371,0.239701,0.242052,0.247192,0.250654,0.253152,0.262581,0.53125,0.53125,0.5625,0.53125,0.53125,0.84375,0.53125,0.190101,0.225927,0.220659,0.00274707,0.190101,0.197819,0.201573,0.226737,0.230554,0.235292,0.240471,-0.0716081,-0.033071,-0.0336883,0.0040621,-0.0783104,-0.0598849,-0.0585461,-0.0269554,-0.0141971,-0.00831586,-0.00764654,0.0927426,0.0924772,0.130116,0.00821295,0.0762357,0.0781108,0.0941521,0.106395,0.177663,0.188977,0.225662,0.0,0.0,0.00911048,0.00291194,0.0,0.0,0.0,0.0,0.00662934,0.0178813,0.0541436,-9999,-9999
20200415,-2.956,1.0,-3.494,1.249,1.0,-2.688,1.204,1.0,-9999,-9999,-9999,-9999,-9999,-2.956,1.0,-3.494,1.249,1.0,-2.688,1.204,1.0,277.076,165.567,1.0,-9999,165.567,1.0,258.506,1.0,-9999,258.506,1.0,229.547,1.0,-9999,229.547,1.0,1.502,1.0,-9999,1.502,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.19858641999999999,0.9375,315.7375,1.0,149.58958333333334,1.0,290.39791666666673,1.0,408.816,1.0,-9999,-9999,2.09848,-9999,-9999,-9999,-9999,0.639574,-9999,-21.022,-9999,-9999,-9999,-9999,2.86608,-9999,-9999,-9999,16,32,16,32,0.282561,0.979167,0.0264467,0.0281881,0.275142,1.0,0.0272224,0.0289172,0.266812,0.991146,0.00250408,0.222341,0.256929,0.258813,0.271553,0.274206,0.276437,0.282561,1.0,0.979167,0.979167,1.0,1.0,1.0,0.979167,0.298074,0.0591619,1.0,0.0420977,0.0478494,0.259396,0.0922818,0.96875,0.0319111,0.032993,0.284598,0.0538819,1.0,0.0444307,0.0499143,0.255411,0.0857789,1.0,0.0324782,0.0335418,0.212497,0.236967,0.248193,0.273644,0.278542,0.282457,0.298074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.213604,0.243418,0.25234,0.254978,0.259562,0.260177,0.263739,1.0,0.96875,0.96875,0.96875,0.96875,0.96875,1.0,0.211305,0.247709,0.240627,0.00285671,0.211305,0.215729,0.219744,0.248758,0.25178,0.254218,0.258176,-0.0456239,-0.027433,-0.026185,0.00243031,-0.0483175,-0.0440485,-0.0399317,-0.0227219,-0.019155,-0.0173349,-0.00880259,0.165506,0.163185,0.196814,0.00594622,0.149171,0.150094,0.169659,0.200763,0.21958,0.232351,0.254827,0.0,0.0,0.00798732,0.002568,0.0,0.0,0.0,0.0,0.00380962,0.0156053,0.0472374,-9999,-9999
20200416,-0.84,1.0,-0.944,1.307,1.0,-0.787,0.522,1.0,-9999,-9999,-9999,-9999,-9999,-0.84,1.0,-0.944,1.307,1.0,-0.787,0.522,1.0,281.868,113.731,1.0,-9999,113.731,1.0,279.288,1.0,-9999,279.288,1.0,257.763,1.0,-9999,257.763,1.0,1.372,1.0,-9999,1.372,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2377541447368421,0.7916666666666666,208.86444444444444,0.9375,104.14375,1.0,304.2729166666667,1.0,408.423,1.0,-9999,-9999,1.90237,-9999,-9999,-9999,-9999,0.801072,-9999,-20.6658,-9999,-9999,-9999,-9999,3.8127,-9999,-9999,-9999,16,32,16,32,0.239308,0.9375,0.0195603,0.0216919,0.235751,0.958333,0.0209642,0.0229659,0.229142,0.946354,0.00140286,0.210631,0.216953,0.224871,0.232254,0.234565,0.235708,0.239454,0.9375,0.9375,0.9375,0.958333,0.958333,0.958333,0.9375,0.256984,0.0215449,1.0,0.0297728,0.0314199,0.21742,0.0588312,0.90625,0.0240375,0.0255971,0.258318,0.0221284,1.0,0.0317009,0.0332526,0.211612,0.0932227,0.9375,0.0258272,0.0272847,0.23255,0.237895,0.240319,0.253564,0.257792,0.257974,0.259159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.188187,0.194358,0.20135,0.209744,0.211732,0.211955,0.217488,0.90625,0.90625,0.90625,0.9375,0.9375,0.9375,0.90625,0.252597,0.284903,0.275187,0.00308513,0.244361,0.248753,0.252183,0.286288,0.287859,0.287865,0.29171,0.0270406,0.0491518,0.0460457,0.00223083,0.0235522,0.0273025,0.0317906,0.0490335,0.0551204,0.0557016,0.0607521,0.254345,0.251164,0.275999,0.00498595,0.245496,0.247317,0.256036,0.266118,0.298205,0.311708,0.31827,0.00197006,0.00222416,0.0111691,0.00299666,0.0,0.000892666,0.00110073,0.00189177,0.00895278,0.0188877,0.0533677,-9999,-9999
20200417,-0.89,1.0,-1.7,0.921,1.0,-0.521,1.584,1.0,-9999,-9999,-9999,-9999,-9999,-0.89,1.0,-1.7,0.921,1.0,-0.521,1.584,1.0,286.654,212.506,1.0,-9999,212.506,1.0,226.494,1.0,-9999,226.494,1.0,219.375,1.0,-9999,219.375,1.0,2.077,1.0,-9999,2.077,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.21156228749999997,1.0,390.8916666666667,1.0,188.12916666666663,1.0,295.91875,1.0,409.016,1.0,-9999,-9999,2.71903,-9999,-9999,-9999,-9999,0.815578,-9999,-23.2704,-9999,-9999,-9999,-9999,3.47244,-9999,-9999,-9999,15,33,15,33,0.258281,1.0,0.0230825,0.029475,0.259819,1.0,0.0239691,0.0301744,0.24754,0.985417,0.0024332,0.211088,0.223077,0.239995,0.256519,0.258265,0.259736,0.2599,0.875,0.979167,0.979167,1.0,1.0,1.0,1.0,0.2454,0.0374723,1.0,0.0325527,0.0341034,0.250479,0.057944,1.0,0.0287723,0.0355848,0.247028,0.0384543,1.0,0.0331666,0.0346899,0.251894,0.05816,1.0,0.0300244,0.0366047,0.223291,0.227059,0.229941,0.246251,0.247081,0.247393,0.24763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.194074,0.209856,0.232303,0.247622,0.250349,0.251734,0.251894,0.818182,0.969697,0.969697,1.0,1.0,1.0,1.0,0.26689,0.301018,0.289382,0.00315794,0.257079,0.262013,0.26505,0.300803,0.302659,0.303151,0.303487,0.0262287,0.0411991,0.0418428,0.00197469,0.0200797,0.0262287,0.035537,0.0431799,0.0448282,0.0455117,0.0649036,0.243903,0.243645,0.27435,0.00831563,0.23645,0.239762,0.243903,0.253662,0.275205,0.281192,0.399096,0.0103807,0.01172,0.0273087,0.00581441,0.0,0.00470703,0.00580453,0.00997494,0.0377014,0.0434395,0.113558,-9999,-9999
20200418,-3.894,1.0,-3.927,0.856,1.0,-3.879,1.098,1.0,-9999,-9999,-9999,-9999,-9999,-3.894,1.0,-3.927,0.856,1.0,-3.879,1.098,1.0,291.432,105.964,1.0,-9999,105.964,1.0,267.875,1.0,-9999,267.875,1.0,240.826,1.0,-9999,240.826,1.0,1.041,1.0,-9999,1.041,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.14124024444444444,0.9375,200.45217391304345,0.9583333333333334,94.32916666666667,1.0,291.0395833333333,1.0,409.787,1.0,-9999,-9999,0.964245,-9999,-9999,-9999,-9999,0.555853,-9999,-9.80474,-9999,-9999,-9999,-9999,2.57919,-9999,-9999,-9999,15,33,15,33,0.294938,0.958333,0.0209842,0.0459655,0.310869,0.958333,0.0222625,0.0465629,0.293214,0.957292,0.00600442,0.20854,0.250364,0.261315,0.304572,0.33176,0.332156,0.333269,0.9375,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.313478,0.0507633,1.0,0.0360642,0.0552462,0.270914,0.0833878,0.939394,0.0244212,0.0464196,0.31481,0.0487889,1.0,0.0368597,0.0557687,0.29264,0.0920437,0.939394,0.0263252,0.0474489,0.207437,0.22988,0.25706,0.308556,0.310304,0.313582,0.31481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.196811,0.246436,0.249431,0.285916,0.324765,0.325388,0.32688,0.909091,0.939394,0.939394,0.939394,0.939394,0.939394,0.939394,0.226755,0.269183,0.258862,0.00260377,0.232434,0.236035,0.238726,0.268032,0.269154,0.269505,0.272846,-0.0357101,-0.0416864,-0.0343519,0.00420802,-0.0665426,-0.0640985,-0.062217,-0.0352883,-0.0255262,-0.0179134,-0.00214949,0.180259,0.181102,0.225245,0.01261,0.153167,0.168888,0.171078,0.183604,0.262108,0.290985,0.395492,0.0181804,0.0187741,0.0378546,0.00704878,0.000420985,0.00641318,0.00784382,0.0175932,0.0421724,0.0659324,0.137137,-9999,-9999
