TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20200325,10.81,1.0,8.436,1.798,1.0,12.818,2.114,1.0,10.045,8.539,0.956,11.32,2.37,10.81,1.0,8.436,1.798,1.0,12.818,2.114,1.0,281.453,157.047,1.0,110.223,157.047,1.0,-9999,-9999,324.816,324.816,0.0,332.693,1.0,329.683,332.693,1.0,3.196,1.0,2.35,3.196,1.0,101.111,101.111,0.0,0.347,0.347,0.0,5.104,4.923,1.0,0.22722216279069765,0.8958333333333334,72.783125,1.0,302.01331250000004,1.0,343.83,1.0,8.425,1.0,93.182,1.0,9.23775,1.0,20.0614,1.0,23.809,21.793,28.3213,1.34362,5.02237,37.9607,1.0,45.052,41.2374,53.5902,2.91284,9.60919,14.0,1,22,26,22,26,-0.115813,1.0,0.116254,0.116359,-0.115813,1.0,0.116254,0.116359,-0.117304,1.0,0.00294808,-0.149507,-0.125851,-0.124363,-0.120292,-0.115951,-0.115951,-0.0974587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11049,0.403237,1.0,0.131961,0.133211,-1.14568,1.90979,1.0,0.174089,0.174127,1.11049,0.403237,1.0,0.131961,0.133211,-1.14568,1.90979,1.0,0.174089,0.174127,1.08738,1.0932,1.09555,1.10735,1.11022,1.12963,1.14791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.22182,-1.15181,-1.15162,-1.14579,-1.14491,-1.14452,-1.14046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35067,1.3561,1.36715,0.00544989,1.34313,1.35019,1.35672,1.36084,1.3667,1.37487,1.37927,1.47696,1.47192,1.48445,0.0034241,1.4544,1.47094,1.47393,1.47868,1.48903,1.49989,1.50488,1.22879,1.17282,1.21392,0.00713662,1.17145,1.17145,1.17302,1.18664,1.25298,1.27036,1.28155,1.40375,1.38026,1.39801,0.00322275,1.38005,1.38005,1.38033,1.38446,1.41119,1.42403,1.42694,-9999,-9999
20200326,8.894,1.0,6.844,1.742,1.0,10.628,3.171,1.0,9.049,7.444,1.033,10.408,2.439,8.894,1.0,6.844,1.742,1.0,10.628,3.171,1.0,285.131,157.007,1.0,127.715,157.007,1.0,-9999,-9999,312.958,312.958,0.0,314.11,1.0,318.987,314.11,1.0,1.716,1.0,1.893,1.716,1.0,101.549,101.549,0.0,0.069,0.069,0.0,4.362,3.836,1.0,0.20771568571428572,0.7291666666666666,70.40525000000001,1.0,301.9369375,1.0,358.073,1.0,8.521,1.0,93.086,1.0,5.07468,1.0,15.8268,1.0,18.7833,17.1929,22.3431,1.47517,4.0929,45.5432,1.0,54.051,49.4744,64.2947,3.00134,11.3888,14.0,1,22,26,22,26,-0.128475,1.0,0.118526,0.12071,-0.128475,1.0,0.118526,0.12071,-0.119073,1.0,0.00390864,-0.179441,-0.132914,-0.128847,-0.12153,-0.10863,-0.0871924,-0.0833882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04025,0.185773,1.0,0.14343,0.144321,-1.10878,1.52794,1.0,0.172435,0.17443,1.04025,0.185773,1.0,0.14343,0.144321,-1.10878,1.52794,1.0,0.172435,0.17443,1.00568,1.03322,1.03651,1.03939,1.05935,1.06525,1.08059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.21561,-1.10931,-1.10871,-1.09038,-1.08281,-1.0567,-1.05529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24141,1.24858,1.25507,0.00468624,1.22554,1.24154,1.2457,1.24968,1.25696,1.26171,1.27436,1.37944,1.37706,1.37414,0.00629104,1.34033,1.3426,1.35078,1.36586,1.37853,1.37944,1.44465,0.871348,0.826233,0.856076,0.0167589,0.758781,0.822112,0.822112,0.848521,0.921406,0.93779,0.954871,1.26837,1.24875,1.26236,0.0080216,1.24178,1.24761,1.24761,1.25698,1.28528,1.29984,1.3065,-9999,-9999
20200327,7.641,1.0,5.556,3.912,1.0,9.405,4.213,1.0,7.594,5.423,2.376,9.431,3.545,7.641,1.0,5.556,3.912,1.0,9.405,4.213,1.0,288.806,123.448,1.0,130.496,123.448,1.0,-9999,-9999,304.078,304.078,0.0,313.942,1.0,310.976,313.942,1.0,2.091,1.0,2.072,2.091,1.0,101.879,101.879,0.0,0.029,0.029,0.0,5.704,4.53,1.0,0.23311448717948727,0.8125,50.148270833333335,1.0,237.4005208333333,1.0,354.819,1.0,7.757,1.0,93.081,1.0,0.264631,1.0,12.7541,1.0,14.9352,13.8185,18.0053,1.15151,3.31039,27.6744,1.0,32.4072,29.984,39.0688,2.68878,7.25138,14.0,1,22,26,22,26,-0.326097,1.0,0.117194,0.118281,-0.326097,1.0,0.117194,0.118281,-0.317318,1.0,0.00373102,-0.337414,-0.332969,-0.327689,-0.326329,-0.314058,-0.300984,-0.288077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.861818,0.256732,1.0,0.147957,0.15064,-1.30937,1.41413,1.0,0.166722,0.166894,0.861818,0.256732,1.0,0.147957,0.15064,-1.30937,1.41413,1.0,0.166722,0.166894,0.849273,0.851857,0.859362,0.86133,0.877399,0.908469,0.947055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.32363,-1.31935,-1.3104,-1.30937,-1.30462,-1.30417,-1.29347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17238,1.1824,1.18564,0.0041749,1.15181,1.17238,1.17534,1.183,1.18881,1.19044,1.20636,1.50971,1.5085,1.50296,0.00189845,1.48085,1.49204,1.49541,1.50684,1.50968,1.51007,1.51188,0.697196,0.666699,0.680432,0.0199286,0.51707,0.662158,0.663139,0.682292,0.751166,0.758092,0.776643,1.12435,1.10856,1.11827,0.0105982,1.07305,1.10637,1.10731,1.11604,1.15186,1.15408,1.16523,-9999,-9999
20200328,8.091,1.0,6.735,0.461,1.0,9.238,1.548,1.0,7.344,5.808,0.743,8.643,1.689,8.091,1.0,6.735,0.461,1.0,9.238,1.548,1.0,292.474,165.766,1.0,131.974,165.766,1.0,-9999,-9999,300.85,300.85,0.0,309.296,1.0,308.064,309.296,1.0,3.214,1.0,3.202,3.214,1.0,102.687,102.687,0.0,0.031,0.031,0.0,8.011,8.992,1.0,0.4110593255813953,0.8958333333333334,75.706875,1.0,318.78045833333334,1.0,348.723,1.0,8.2,1.0,93.091,1.0,1.98743,1.0,24.5567,1.0,27.1976,26.1415,30.2998,1.30243,3.3464,36.307,1.0,40.2115,38.65,44.7981,2.69296,5.29367,14.0,1,22,26,22,26,-0.0918462,1.0,0.135131,0.136073,-0.0918462,1.0,0.135131,0.136073,-0.100602,1.0,0.00248238,-0.138868,-0.123127,-0.10973,-0.0922199,-0.0916468,-0.0911555,-0.0869958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.19363,0.356688,1.0,0.151928,0.155502,-1.17339,1.28431,1.0,0.203145,0.203158,1.19363,0.356688,1.0,0.151928,0.155502,-1.17339,1.28431,1.0,0.203145,0.203158,1.09377,1.12931,1.16228,1.19286,1.19372,1.1956,1.2027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.17904,-1.17783,-1.17601,-1.17341,-1.17339,-1.17321,-1.17205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2206,1.22864,1.22473,0.00362522,1.19383,1.20813,1.21399,1.22417,1.22998,1.23081,1.24925,1.32224,1.32049,1.32533,0.003787,1.30316,1.31177,1.3169,1.32139,1.32307,1.3327,1.35286,0.66343,0.647351,0.641194,0.0198681,0.358934,0.642726,0.643056,0.653008,0.67983,0.71748,0.733046,1.16257,1.15526,1.15322,0.00934056,1.02182,1.15332,1.15344,1.15958,1.17251,1.18896,1.19304,-9999,-9999
20200329,4.193,1.0,2.653,1.365,1.0,5.496,2.501,1.0,3.678,2.178,1.081,4.948,2.157,4.193,1.0,2.653,1.365,1.0,5.496,2.501,1.0,296.137,204.636,1.0,213.551,204.636,1.0,-9999,-9999,249.987,249.987,0.0,251.94,1.0,262.181,251.94,1.0,3.465,1.0,3.437,3.465,1.0,103.682,103.682,0.0,0.0,0.0,0.0,7.2,8.214,1.0,0.368902725,0.8333333333333334,75.34541666666667,1.0,393.53045833333334,1.0,345.404,1.0,7.109,1.0,93.099,1.0,-5.88372,1.0,23.9547,1.0,26.5309,25.5006,29.557,1.33511,3.29004,49.387,1.0,54.6983,52.5743,60.9373,3.14731,6.95258,14.0,1,22,26,22,26,-0.277769,0.958333,0.117692,0.11803,-0.277769,0.958333,0.117692,0.11803,-0.2729,0.958333,0.00229523,-0.285312,-0.282061,-0.278712,-0.277769,-0.276283,-0.264189,-0.238399,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.786362,0.269689,1.0,0.144108,0.145216,-1.15955,1.28259,0.923077,0.170207,0.170241,0.786362,0.269689,1.0,0.144108,0.145216,-1.15955,1.28259,0.923077,0.170207,0.170241,0.775919,0.783245,0.784727,0.786362,0.793591,0.819061,0.832691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.16659,-1.16632,-1.16454,-1.15977,-1.15955,-1.15955,-1.14892,0.923077,0.923077,0.923077,0.923077,0.923077,0.923077,0.923077,1.0515,1.04995,1.03602,0.00264775,1.01016,1.01392,1.02254,1.03911,1.04801,1.04995,1.05849,1.32271,1.32772,1.30892,0.00272297,1.26814,1.29155,1.2946,1.31485,1.32284,1.32435,1.32578,0.557023,0.546415,0.520441,0.0173531,0.237383,0.502268,0.524153,0.540925,0.550621,0.557555,0.623625,1.29293,1.28881,1.2711,0.0103392,1.10102,1.26185,1.27641,1.28719,1.29293,1.29372,1.32102,-9999,-9999
20200330,6.01,1.0,3.849,3.348,1.0,7.84,1.941,1.0,5.243,3.033,3.216,7.113,2.721,6.01,1.0,3.849,3.348,1.0,7.84,1.941,1.0,299.792,80.335,1.0,120.178,80.335,1.0,-9999,-9999,291.97,291.97,0.0,305.051,1.0,300.054,305.051,1.0,2.828,1.0,2.6,2.828,1.0,103.146,103.146,0.0,0.028,0.028,0.0,6.278,6.251,1.0,0.25628618604651165,0.8958333333333334,29.667520833333338,1.0,154.48985416666667,1.0,345.764,1.0,6.274,1.0,93.168,1.0,-5.14265,1.0,10.6254,1.0,11.7681,11.3111,13.1104,1.16325,1.76978,12.0489,1.0,13.3447,12.8265,14.8668,2.6224,3.0273,14.0,1,22,26,22,26,-0.0573429,1.0,0.116707,0.124173,-0.0573429,1.0,0.116707,0.124173,-0.0569724,1.0,0.00686541,-0.14144,-0.109394,-0.0602595,-0.0573624,-0.050656,-0.0245797,0.0111437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.701526,0.398531,1.0,0.159776,0.16659,-0.695614,1.26375,1.0,0.157578,0.163346,0.701526,0.398531,1.0,0.159776,0.16659,-0.695614,1.26375,1.0,0.157578,0.163346,0.678639,0.682838,0.694267,0.701526,0.731398,0.777156,0.899252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.826172,-0.778484,-0.726946,-0.695649,-0.694661,-0.692438,-0.689923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.19938,1.19941,1.17527,0.00604025,1.09967,1.11102,1.14605,1.19473,1.19882,1.20127,1.21158,1.25524,1.25675,1.23224,0.00984732,1.09678,1.1672,1.17151,1.2545,1.2563,1.2688,1.3212,0.787549,0.775394,0.70996,0.0232032,0.391546,0.638721,0.691133,0.770135,0.776165,0.787549,0.799881,0.876116,0.869832,0.841769,0.0104958,0.702275,0.816606,0.829806,0.866674,0.870117,0.876024,0.876365,-9999,-9999
20200331,6.011,1.0,4.734,2.874,1.0,7.093,3.628,1.0,6.058,4.82,2.084,7.105,2.559,6.011,1.0,4.734,2.874,1.0,7.093,3.628,1.0,303.439,126.594,1.0,122.27,126.594,1.0,-9999,-9999,291.824,291.824,0.0,304.329,1.0,299.922,304.329,1.0,2.648,1.0,2.363,2.648,1.0,102.61,102.61,0.0,0.002,0.002,0.0,5.001,4.375,1.0,0.18871025641025638,0.8125,48.82491666666667,1.0,243.45000000000002,1.0,351.239,1.0,6.556,1.0,93.201,1.0,-1.77104,1.0,13.4615,0.979167,14.7429,14.3302,16.3048,1.30953,1.96405,32.0256,1.0,35.0742,34.0924,38.7901,3.06528,4.63929,14.0,1,22,26,22,26,-0.150961,1.0,0.128487,0.129216,-0.150961,1.0,0.128487,0.129216,-0.152412,1.0,0.00292808,-0.207782,-0.166239,-0.154614,-0.150961,-0.150901,-0.138825,-0.124723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.00531,0.243162,1.0,0.146535,0.148734,-1.11921,1.20873,1.0,0.192033,0.192102,1.00531,0.243162,1.0,0.146535,0.148734,-1.11921,1.20873,1.0,0.192033,0.192102,0.971135,0.976273,1.00029,1.00531,1.00941,1.02724,1.04925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.21201,-1.12069,-1.11938,-1.11921,-1.11671,-1.11039,-1.10114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24379,1.24185,1.20802,0.00914683,1.0944,1.11211,1.15292,1.23978,1.24134,1.24797,1.26102,1.39151,1.39281,1.36043,0.00757289,1.26484,1.28305,1.31272,1.389,1.3921,1.39231,1.39493,1.1115,1.09758,1.05715,0.0179043,0.774943,1.02467,1.03395,1.09122,1.10595,1.11241,1.15863,1.3128,1.30673,1.28585,0.00921964,1.14942,1.27461,1.27917,1.30343,1.31086,1.3128,1.33262,-9999,-9999
20200401,7.487,1.0,6.588,1.475,1.0,8.247,1.91,1.0,6.676,5.926,1.504,7.31,1.896,7.487,1.0,6.588,1.475,1.0,8.247,1.91,1.0,307.077,134.595,1.0,116.885,134.595,1.0,-9999,-9999,303.189,303.189,0.0,315.13,1.0,310.174,315.13,1.0,2.582,1.0,2.277,2.582,1.0,101.721,101.721,0.0,0.322,0.322,0.0,5.594,5.707,1.0,0.24942918604651163,0.8958333333333334,65.98641666666667,1.0,258.8366458333333,1.0,347.387,1.0,7.528,1.0,93.161,1.0,3.87934,1.0,15.3292,1.0,16.7885,16.3185,17.9508,1.31224,1.78494,37.7077,1.0,41.2972,40.1412,44.1563,2.82032,4.10035,14.0,1,22,26,22,26,-0.0725885,1.0,0.133405,0.138023,-0.0725885,1.0,0.133405,0.138023,-0.0924798,1.0,0.00566612,-0.164811,-0.134087,-0.130552,-0.0725885,-0.0706244,-0.0632811,-0.0511248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.21206,0.236027,1.0,0.148502,0.160323,-1.15473,1.41453,1.0,0.201339,0.201694,1.21206,0.236027,1.0,0.148502,0.160323,-1.15473,1.41453,1.0,0.201339,0.201694,1.05325,1.10635,1.11533,1.21206,1.21494,1.22719,1.24531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.21205,-1.17422,-1.17422,-1.15473,-1.15367,-1.15029,-1.14336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.38646,1.38618,1.33884,0.0138485,1.16508,1.19553,1.23286,1.38646,1.38762,1.39463,1.40677,1.45923,1.45877,1.43132,0.00971517,1.32898,1.33376,1.35311,1.45793,1.45948,1.48709,1.49809,1.69969,1.68784,1.72326,0.0193375,1.49315,1.66316,1.67851,1.68784,1.768,1.86096,1.86837,1.70708,1.70273,1.72125,0.0104318,1.61969,1.69168,1.69786,1.70273,1.76065,1.79259,1.7965,-9999,-9999
20200402,8.188,1.0,6.815,1.105,1.0,9.256,1.792,1.0,8.223,6.921,0.648,9.236,1.191,8.188,1.0,6.815,1.105,1.0,9.256,1.792,1.0,310.704,90.97,1.0,109.227,90.97,1.0,-9999,-9999,325.226,325.226,0.0,302.997,1.0,330.053,302.997,1.0,1.167,1.0,1.818,1.167,1.0,100.861,100.861,0.0,0.587,0.587,0.0,8.164,8.103,1.0,0.33170145,0.8333333333333334,30.88047916666667,1.0,174.94302083333332,1.0,353.985,1.0,7.981,1.0,93.056,1.0,4.40451,1.0,7.79674,1.0,8.63523,8.29991,9.38882,1.39232,1.60939,17.7054,1.0,19.6095,18.848,21.3208,2.75643,3.31028,14.0,1,21,27,21,27,0.361169,1.0,0.134125,0.158717,0.361169,1.0,0.134125,0.158717,0.304312,1.0,0.013255,0.104574,0.19343,0.199115,0.343682,0.359105,0.363156,0.364409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.52732,0.979157,1.0,0.179367,0.26138,-0.569178,1.84286,1.0,0.182578,0.184031,1.52732,0.979157,1.0,0.179367,0.26138,-0.569178,1.84286,1.0,0.182578,0.184031,1.08745,1.15059,1.17662,1.52732,1.53014,1.53083,1.53572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.646862,-0.613868,-0.613633,-0.572714,-0.567972,-0.567696,-0.563526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.49847,1.49866,1.43799,0.0179598,1.22584,1.25379,1.27451,1.49922,1.50093,1.51299,1.51646,1.14013,1.13749,1.13367,0.00623418,1.0595,1.06809,1.13105,1.13978,1.14275,1.16703,1.18281,2.08916,2.07519,2.13619,0.0263247,1.86671,2.0529,2.06221,2.08086,2.23235,2.30808,2.32887,1.67866,1.67397,1.70244,0.0131225,1.54141,1.66951,1.67036,1.67484,1.73494,1.79252,1.79751,-9999,-9999
20200403,8.016,1.0,6.468,0.983,1.0,9.22,1.863,1.0,7.807,6.247,1.241,9.021,1.753,8.016,1.0,6.468,0.983,1.0,9.22,1.863,1.0,314.32,135.207,1.0,155.946,135.207,1.0,-9999,-9999,302.068,302.068,0.0,297.476,1.0,309.163,297.476,1.0,1.754,1.0,2.093,1.754,1.0,100.677,100.677,0.0,0.783,0.783,0.0,5.775,5.588,1.0,0.2262295,0.7916666666666666,56.720062500000004,1.0,260.0128541666666,1.0,440.68,1.0,8.195,1.0,93.004,1.0,4.96418,1.0,18.0603,1.0,20.4174,19.4149,21.875,1.29398,2.23608,29.709,1.0,33.5865,31.9374,35.9842,3.17458,4.36776,14.0,1,21,27,21,27,-0.106047,1.0,0.130249,0.144681,-0.106047,1.0,0.130249,0.144681,-0.136496,1.0,0.00856352,-0.245224,-0.225999,-0.158451,-0.120705,-0.10385,-0.100016,-0.0861135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.40206,0.585971,1.0,0.154999,0.249478,-1.27217,1.46418,1.0,0.187767,0.192545,1.40206,0.585971,1.0,0.154999,0.249478,-1.27217,1.46418,1.0,0.187767,0.192545,1.04574,1.11404,1.14717,1.40206,1.41308,1.50501,1.54192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.34683,-1.3389,-1.29728,-1.29386,-1.26902,-1.25364,-1.24164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.54288,1.54183,1.47104,0.0200461,1.25002,1.26623,1.27994,1.54003,1.54183,1.55312,1.55763,1.66105,1.64788,1.60753,0.0124128,1.46656,1.49167,1.52516,1.6443,1.66098,1.66238,1.67721,2.20465,2.18156,2.21142,0.0260219,1.82808,2.11376,2.16151,2.18502,2.25041,2.31345,2.34294,2.28744,2.28013,2.29269,0.0139486,2.05144,2.2672,2.26917,2.28744,2.33327,2.34005,2.36028,-9999,-9999
20200404,9.104,1.0,7.764,1.607,1.0,10.146,2.125,1.0,8.914,7.846,1.249,9.745,2.039,9.104,1.0,7.764,1.607,1.0,10.146,2.125,1.0,317.923,140.085,1.0,116.349,140.085,1.0,-9999,-9999,304.054,304.054,0.0,298.398,1.0,310.954,298.398,1.0,3.019,1.0,3.039,3.019,1.0,100.237,100.237,0.0,0.049,0.049,0.0,7.663,7.876,1.0,0.3779560512820513,0.8125,54.53629166666667,1.0,269.3933958333334,1.0,346.674,1.0,8.253,1.0,92.868,1.0,3.46396,1.0,22.1503,1.0,24.5324,23.3248,26.6734,1.57555,2.94007,26.3504,1.0,29.1842,27.7476,31.7311,8.10523,8.6264,14.0,1,21,27,21,27,-0.515626,1.0,0.13567,0.138881,-0.515626,1.0,0.13567,0.138881,-0.522081,1.0,0.00387751,-0.557586,-0.551894,-0.545273,-0.519615,-0.510425,-0.492515,-0.489699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2634,0.0941731,1.0,0.144943,0.156364,-1.86599,2.02315,1.0,0.203253,0.20451,1.2634,0.0941731,1.0,0.144943,0.156364,-1.86599,2.02315,1.0,0.203253,0.20451,1.11224,1.1522,1.17659,1.26141,1.26844,1.26953,1.27635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.90612,-1.87128,-1.87128,-1.86599,-1.8365,-1.82599,-1.8237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.59815,1.59959,1.53348,0.0197285,1.31834,1.3293,1.34684,1.59959,1.60332,1.616,1.62257,2.11672,2.11522,2.05556,0.0181816,1.82048,1.88119,1.90072,2.11535,2.11794,2.13638,2.1573,2.04041,2.02008,2.07604,0.0236592,1.55298,1.9985,2.02229,2.09168,2.12736,2.16876,2.20042,2.25023,2.24317,2.27766,0.0131947,1.97101,2.25023,2.25506,2.29144,2.30358,2.33747,2.3465,-9999,-9999
