TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20201110,6.444,1.0,6.131,0.925,1.0,6.966,0.291,1.0,6.43,6.341,0.515,6.578,0.107,6.444,1.0,6.131,0.925,1.0,6.966,0.291,1.0,91.5965,10.301,1.0,20.284,10.301,1.0,-9999,-9999,337.657,337.657,0.0,318.832,1.0,318.88,318.832,1.0,0.592,1.0,0.613,0.592,1.0,101.293,101.289,1.0,0.118,0.0,1.0,3.043,3.503,1.0,0.5614640714285715,0.875,390.688,1.0,-9999,-9999,9.7861,-9999,-9999,-9999,-9999,7.03974,-9999,-5.36785,-9999,-9999,-9999,-9999,5.83745,-9999,-9999,-9999,30,18,30,18,-2.71664,1.0,0.971406,0.971639,-2.69416,1.0,0.972491,0.972724,-2.69672,1.0,0.0030552,-2.71664,-2.71664,-2.71664,-2.69416,-2.67445,-2.6741,-2.66882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.53267,5.03488,1.0,1.34378,1.34418,-2.75991,1.37409,1.0,1.10241,1.10241,-2.498,5.03605,1.0,1.34564,1.34604,-2.75991,1.37409,1.0,1.10241,1.10241,-2.53267,-2.53267,-2.53267,-2.498,-2.46762,-2.46707,-2.45893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.75991,-2.75991,-2.75991,-2.75991,-2.75991,-2.75991,-2.75991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.446273,1.14089,0.743138,0.0560272,0.162496,0.226299,0.62714,0.634395,0.932315,1.14089,1.34889,1.132,1.33652,1.27644,0.0151445,1.19996,1.21593,1.2162,1.22296,1.37595,1.39653,1.44137,-9999,-9999
20201111,5.24,1.0,5.306,0.339,1.0,5.13,0.335,1.0,4.809,4.971,0.268,4.538,0.144,5.24,1.0,5.306,0.339,1.0,5.13,0.335,1.0,89.4523,5.589,1.0,15.588,5.589,1.0,-9999,-9999,330.542,330.542,0.0,310.441,1.0,315.42,310.441,1.0,0.425,1.0,0.318,0.425,1.0,100.977,100.953,1.0,0.085,0.0,1.0,2.663,2.739,1.0,0.40870495238095234,0.875,409.423,1.0,-9999,-9999,9.834,-9999,-9999,-9999,-9999,4.81828,-9999,-10.7149,-9999,-9999,-9999,-9999,3.99592,-9999,-9999,-9999,30,18,30,18,-3.90277,1.0,0.952201,0.952785,-3.86578,1.0,0.955667,0.956248,-3.87112,1.0,0.00479975,-3.90277,-3.90277,-3.90277,-3.86578,-3.83755,-3.8361,-3.82722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.60734,5.33939,1.0,1.26301,1.26405,-4.01681,2.2833,1.0,1.24749,1.24749,-3.55031,5.35076,1.0,1.26921,1.27025,-4.01681,2.2833,1.0,1.24749,1.24749,-3.60734,-3.60734,-3.60734,-3.55031,-3.50678,-3.50455,-3.49085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.01681,-4.01681,-4.01681,-4.01681,-4.01681,-4.01681,-4.01681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.445087,0.992539,0.659738,0.0419994,0.237903,0.297941,0.559167,0.568318,0.796285,0.992539,1.12054,0.72425,0.834989,0.811143,0.0089189,0.767917,0.768052,0.769699,0.77416,0.877222,0.889765,0.900646,-9999,-9999
20201112,6.894,1.0,6.676,0.752,1.0,7.291,0.284,1.0,6.932,6.55,0.643,7.628,0.361,6.894,1.0,6.676,0.752,1.0,7.291,0.284,1.0,87.3602,6.933,1.0,14.59,6.933,1.0,-9999,-9999,335.71,335.71,0.0,325.638,1.0,317.933,325.638,1.0,0.156,1.0,0.212,0.156,1.0,100.119,100.104,1.0,2.361,1.7,1.0,3.814,3.764,1.0,0.553507575,0.8333333333333334,442.998,1.0,-9999,-9999,17.2912,-9999,-9999,-9999,-9999,5.13886,-9999,-17.6483,-9999,-9999,-9999,-9999,5.07001,-9999,-9999,-9999,31,17,31,17,-3.28192,1.0,0.789066,0.789667,-3.25023,1.0,0.790539,0.791139,-3.25371,1.0,0.00401862,-3.28192,-3.28192,-3.28192,-3.25023,-3.22539,-3.22033,-3.21845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.07424,2.23739,1.0,1.00932,1.01017,-6.97082,6.70152,1.0,1.10539,1.10542,-1.03128,2.23323,1.0,1.01101,1.01186,-6.96293,6.70875,1.0,1.10805,1.10808,-1.07424,-1.07424,-1.07424,-1.03128,-0.998075,-0.99126,-0.989376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.97082,-6.97082,-6.97082,-6.96293,-6.95589,-6.95455,-6.95288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.589904,1.0383,0.785709,0.0361596,0.402114,0.484602,0.698945,0.709723,0.891726,1.0383,1.17591,0.903203,1.00538,0.981529,0.00820595,0.940343,0.940471,0.942765,0.949426,1.04737,1.05412,1.06307,-9999,-9999
20201113,7.41,1.0,7.287,0.586,1.0,7.633,0.966,1.0,7.268,6.998,0.573,7.76,0.948,7.41,1.0,7.287,0.586,1.0,7.633,0.966,1.0,85.3203,30.286,1.0,30.365,30.286,1.0,-9999,-9999,313.358,313.358,0.0,327.802,1.0,307.064,327.802,1.0,0.293,1.0,0.366,0.293,1.0,99.859,99.841,1.0,0.875,1.8,1.0,3.154,3.148,1.0,0.42148169047619044,0.875,409.086,1.0,-9999,-9999,27.2448,-9999,-9999,-9999,-9999,5.73002,-9999,-21.1583,-9999,-9999,-9999,-9999,5.67039,-9999,-9999,-9999,31,17,31,17,-2.81968,1.0,0.899881,0.900027,-2.80327,1.0,0.899125,0.89927,-2.80461,1.0,0.00216254,-2.81968,-2.81968,-2.81968,-2.80327,-2.78962,-2.78735,-2.78358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.473751,1.25427,1.0,1.08181,1.08201,-6.80812,8.2784,1.0,1.45032,1.45034,-0.451422,1.24819,1.0,1.08026,1.08046,-6.80421,8.28092,1.0,1.45068,1.45069,-0.473751,-0.473751,-0.473751,-0.451422,-0.435082,-0.432146,-0.426134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.80812,-6.80812,-6.80812,-6.80421,-6.79685,-6.79674,-6.79604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.689598,1.01624,0.836604,0.0266754,0.547995,0.643841,0.763688,0.776281,0.974506,1.01624,1.12098,2.34655,2.48988,2.41316,0.0105847,2.29245,2.35434,2.38703,2.39092,2.45617,2.48988,2.52701,-9999,-9999
20201114,7.669,1.0,7.58,1.662,1.0,7.833,1.465,1.0,7.061,6.989,2.029,7.192,1.546,7.669,1.0,7.58,1.662,1.0,7.833,1.465,1.0,83.3332,29.142,1.0,29.391,29.142,1.0,-9999,-9999,310.546,310.546,0.0,330.907,1.0,305.696,330.907,1.0,0.331,1.0,0.36,0.331,1.0,99.785,99.764,1.0,0.478,1.1,1.0,2.785,3.286,1.0,0.33293004285714284,0.875,445.642,1.0,-9999,-9999,28.2875,-9999,-9999,-9999,-9999,4.90637,-9999,-20.8853,-9999,-9999,-9999,-9999,9.02324,-9999,-9999,-9999,31,17,31,17,-2.34136,1.0,1.19767,1.19789,-2.32127,1.0,1.19616,1.19639,-2.32228,1.0,0.00340913,-2.34454,-2.34454,-2.34136,-2.32127,-2.30167,-2.29775,-2.28629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.488478,3.9924,1.0,1.67993,1.68019,-5.47981,3.76185,1.0,1.11122,1.11125,-0.461129,3.98404,1.0,1.67791,1.67818,-5.47502,3.76595,1.0,1.10935,1.10939,-0.493218,-0.493218,-0.488478,-0.461129,-0.438703,-0.433513,-0.418863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.47981,-5.47981,-5.47981,-5.47502,-5.46259,-5.4614,-5.45691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.789162,0.987485,0.878541,0.0166926,0.701612,0.804865,0.818935,0.833327,0.958633,1.04098,1.06446,2.33792,2.42253,2.3765,0.00661026,2.30857,2.35046,2.35061,2.36989,2.40328,2.44104,2.45129,-9999,-9999
20201115,11.215,1.0,10.982,0.943,1.0,11.641,0.669,1.0,11.006,10.639,0.773,11.674,0.76,11.215,1.0,10.982,0.943,1.0,11.641,0.669,1.0,81.399,28.521,1.0,21.498,28.521,1.0,-9999,-9999,333.227,333.227,0.0,353.456,1.0,316.726,353.456,1.0,1.419,1.0,1.21,1.419,1.0,98.843,98.826,1.0,6.071,3.1,1.0,5.185,5.034,1.0,0.7171615454545455,0.9166666666666666,410.244,1.0,-9999,-9999,51.6367,-9999,-9999,-9999,-9999,8.44137,-9999,-40.5051,-9999,-9999,-9999,-9999,12.825,-9999,-9999,-9999,31,17,31,17,-2.65707,1.0,1.31512,1.31512,-2.65707,1.0,1.3125,1.3125,-2.65707,1.0,2.84445e-16,-2.65707,-2.65707,-2.65707,-2.65707,-2.65707,-2.65707,-2.65707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.62919,3.91708,1.0,1.57991,1.57991,-4.25871,3.75208,1.0,2.12226,2.12226,-1.62919,3.91708,1.0,1.57614,1.57614,-4.25871,3.75208,1.0,2.11954,2.11954,-1.62919,-1.62919,-1.62919,-1.62919,-1.62919,-1.62919,-1.62919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.25871,-4.25871,-4.25871,-4.25871,-4.25871,-4.25871,-4.25871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.27206,1.34847,1.31,0.0120543,1.23048,1.2503,1.25056,1.27206,1.34496,1.37304,1.40288,2.2881,2.3154,2.2981,0.00405566,2.27405,2.27757,2.2785,2.29296,2.30894,2.31946,2.33613,-9999,-9999
20201116,8.773,1.0,8.421,0.912,1.0,9.415,1.308,1.0,8.708,8.307,1.196,9.439,1.203,8.773,1.0,8.421,0.912,1.0,9.415,1.308,1.0,79.5181,26.212,1.0,23.961,26.212,1.0,-9999,-9999,315.623,315.623,0.0,337.533,1.0,308.165,337.533,1.0,0.528,1.0,0.789,0.528,1.0,98.784,98.787,1.0,2.135,3.4,1.0,4.728,4.355,1.0,0.6373473421052632,0.7916666666666666,421.911,1.0,-9999,-9999,59.2673,-9999,-9999,-9999,-9999,8.62965,-9999,-35.1714,-9999,-9999,-9999,-9999,9.49413,-9999,-9999,-9999,31,17,31,17,-3.99765,1.0,1.28518,1.28518,-3.99765,1.0,1.27951,1.27951,-3.99765,1.0,7.11112e-16,-3.99765,-3.99765,-3.99765,-3.99765,-3.99765,-3.99765,-3.99765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.22447,13.6921,1.0,1.68539,1.68539,-6.82076,4.8127,1.0,1.66799,1.66799,-2.22447,13.6921,1.0,1.67599,1.67599,-6.82076,4.8127,1.0,1.66723,1.66723,-2.22447,-2.22447,-2.22447,-2.22447,-2.22447,-2.22447,-2.22447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.82076,-6.82076,-6.82076,-6.82076,-6.82076,-6.82076,-6.82076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3979,1.3996,1.38849,0.00687408,1.34219,1.35336,1.36076,1.39293,1.39872,1.3996,1.40208,2.25377,2.2545,2.25247,0.00475663,2.22899,2.23242,2.23395,2.253,2.2545,2.25478,2.311,-9999,-9999
20201117,10.021,1.0,9.647,1.777,1.0,10.704,0.957,1.0,10.128,9.881,1.402,10.579,0.926,10.021,1.0,9.647,1.777,1.0,10.704,0.957,1.0,77.6904,6.895,1.0,3.193,6.895,1.0,-9999,-9999,351.639,351.639,0.0,348.216,1.0,325.68,348.216,1.0,0.408,1.0,0.651,0.408,1.0,99.793,99.778,1.0,0.413,4.6,1.0,5.122,5.051,1.0,0.7654303076923077,0.8125,454.112,1.0,-9999,-9999,40.6111,-9999,-9999,-9999,-9999,6.05462,-9999,-10.4177,-9999,-9999,-9999,-9999,12.3455,-9999,-9999,-9999,31,17,31,17,-0.768756,1.0,0.954103,0.954103,-0.768756,1.0,0.947882,0.947882,-0.768756,1.0,7.11112e-17,-0.768756,-0.768756,-0.768756,-0.768756,-0.768756,-0.768756,-0.768756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0447745,9.21507,1.0,1.28166,1.28166,-2.17334,0.689941,1.0,1.13005,1.13005,0.0447745,9.21507,1.0,1.27501,1.27501,-2.17334,0.689941,1.0,1.11623,1.11623,0.0447745,0.0447745,0.0447745,0.0447745,0.0447745,0.0447745,0.0447745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.17334,-2.17334,-2.17334,-2.17334,-2.17334,-2.17334,-2.17334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.51069,2.50965,2.47902,0.0265623,2.44907,2.44984,2.45791,2.50965,2.52135,2.52135,2.52205,0.969045,0.969528,0.971842,0.00398114,0.957156,0.95941,0.960416,0.968658,0.969528,0.969831,1.03089,-9999,-9999
20201118,10.837,1.0,10.928,0.913,1.0,10.671,0.401,1.0,10.776,10.785,0.807,10.76,0.347,10.837,1.0,10.928,0.913,1.0,10.671,0.401,1.0,75.9165,10.063,1.0,14.55,10.063,1.0,-9999,-9999,349.829,349.829,0.0,324.894,1.0,324.8,324.894,1.0,0.648,1.0,0.772,0.648,1.0,99.77,99.736,1.0,1.026,3.5,1.0,6.569,6.482,1.0,1.1032262857142858,0.7291666666666666,450.574,1.0,-9999,-9999,48.7174,-9999,-9999,-9999,-9999,6.29154,-9999,9.8809,-9999,-9999,-9999,-9999,11.7533,-9999,-9999,-9999,31,17,31,17,-2.02733,1.0,1.30879,1.30879,-2.02733,1.0,1.30623,1.30623,-2.02733,1.0,2.13334e-16,-2.02733,-2.02733,-2.02733,-2.02733,-2.02733,-2.02733,-2.02733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.944867,1.8514,1.0,1.78167,1.78167,-3.79314,4.29781,1.0,1.45795,1.45795,-0.944867,1.8514,1.0,1.77842,1.77842,-3.79314,4.29781,1.0,1.45419,1.45419,-0.944867,-0.944867,-0.944867,-0.944867,-0.944867,-0.944867,-0.944867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.79314,-3.79314,-3.79314,-3.79314,-3.79314,-3.79314,-3.79314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.60667,3.60274,3.55217,0.0509016,3.51854,3.51989,3.54825,3.60274,3.62766,3.62766,3.63383,1.21133,1.21183,1.21588,0.00510667,1.19864,1.20095,1.202,1.21133,1.21305,1.21435,1.2758,-9999,-9999
20201119,5.477,1.0,5.516,3.074,1.0,5.407,1.396,1.0,6.059,6.003,3.024,6.16,1.266,5.477,1.0,5.516,3.074,1.0,5.407,1.396,1.0,74.1961,27.03,1.0,32.418,27.03,1.0,-9999,-9999,274.218,274.218,0.0,267.947,1.0,288.03,267.947,1.0,1.791,1.0,1.671,1.791,1.0,99.311,99.301,1.0,0.562,3.9,1.0,7.135,6.448,1.0,0.9558695263157895,0.7916666666666666,405.643,1.0,-9999,-9999,84.4999,-9999,-9999,-9999,-9999,7.7136,-9999,-101.653,-9999,-9999,-9999,-9999,9.16632,-9999,-9999,-9999,31,17,31,17,0.330894,1.0,1.55,1.55001,0.330894,1.0,1.54453,1.54454,0.327333,1.0,0.00265791,0.307443,0.318967,0.318967,0.330894,0.330894,0.330894,0.346486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.38314,4.49873,1.0,2.17904,2.17905,-1.62187,3.54693,1.0,1.41321,1.41322,1.38314,4.49873,1.0,2.17403,2.17404,-1.62187,3.54693,1.0,1.39436,1.39437,1.35947,1.3717,1.3717,1.38314,1.38314,1.38314,1.39755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.64252,-1.63346,-1.63346,-1.62187,-1.62187,-1.62187,-1.60573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.43465,2.43452,2.39759,0.0377524,2.39881,2.39914,2.40196,2.43355,2.44506,2.44726,2.44726,1.94388,1.94432,1.95482,0.0090457,1.9314,1.93323,1.93413,1.94432,1.95456,1.95602,2.00079,-9999,-9999
20201120,3.005,1.0,2.71,1.005,1.0,3.596,1.693,1.0,3.161,2.772,0.676,3.939,1.814,3.005,1.0,2.71,1.005,1.0,3.596,1.693,1.0,72.5295,34.758,1.0,35.962,34.758,1.0,-9999,-9999,261.589,261.589,0.0,286.534,1.0,281.888,286.534,1.0,1.354,1.0,1.35,1.354,1.0,101.076,101.07,1.0,0.001,1.3,1.0,3.205,3.371,1.0,0.3501811818181818,0.9166666666666666,401.636,1.0,-9999,-9999,10.7775,-9999,-9999,-9999,-9999,7.52249,-9999,-24.9591,-9999,-9999,-9999,-9999,6.73586,-9999,-9999,-9999,32,16,31,16,-2.1814,1.0,1.15954,1.16068,-2.16966,1.0,1.13008,1.13125,-2.21169,0.998958,0.0286934,-2.3968,-2.27122,-2.27122,-2.16966,-2.16817,-2.16817,-2.0456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.252294,13.6214,1.0,1.51919,1.52095,-5.80171,4.28054,1.0,1.45255,1.45255,-0.237096,13.6215,1.0,1.47036,1.47217,-5.79818,4.28491,1.0,1.45511,1.45511,-0.558256,-0.381183,-0.381183,-0.237096,-0.234938,-0.234938,-0.0601876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.8125,-5.80359,-5.80359,-5.79818,-5.79818,-5.79818,-5.79333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.86318,1.8643,1.82497,0.0298147,1.79218,1.8275,1.83227,1.84383,1.86318,1.86401,1.86601,2.23437,2.23458,2.24036,0.0106462,2.22328,2.22336,2.22529,2.22911,2.23447,2.23492,2.24943,-9999,-9999
20201121,7.739,1.0,7.044,1.577,1.0,9.131,0.806,1.0,7.708,7.206,1.508,8.714,0.734,7.739,1.0,7.044,1.577,1.0,9.131,0.806,1.0,70.9172,5.865,1.0,3.96,5.865,1.0,-9999,-9999,341.36,341.36,0.0,331.404,1.0,320.681,331.404,1.0,0.355,1.0,0.442,0.355,1.0,100.166,100.129,0.916667,5.644,13.0,1.0,6.413,6.021,0.916667,1.0239626842105263,0.7916666666666666,493.888,1.0,-9999,-9999,34.5129,-9999,-9999,-9999,-9999,5.4526,-9999,20.1315,-9999,-9999,-9999,-9999,9.88522,-9999,-9999,-9999,32,16,32,16,-3.27411,1.0,1.00945,1.00948,-3.26209,1.0,0.994599,0.994639,-3.26899,1.0,0.00291748,-3.30495,-3.27547,-3.27547,-3.26209,-3.25774,-3.25774,-3.2514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.17208,16.8306,1.0,1.29703,1.29709,-1.12111,0.861336,1.0,1.33678,1.33678,-4.15682,16.8345,1.0,1.28079,1.28085,-1.11687,0.866633,1.0,1.30606,1.30606,-4.21186,-4.17404,-4.17404,-4.15682,-4.15075,-4.15075,-4.14151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1307,-1.12111,-1.12111,-1.11687,-1.11657,-1.11645,-1.11645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.43899,3.43477,3.3246,0.0586335,3.08966,3.23728,3.24261,3.37297,3.43315,3.43899,3.47363,0.84599,0.846343,0.843902,0.00417163,0.830359,0.832106,0.832275,0.839261,0.846303,0.846303,0.887362,-9999,-9999
